"input.source","input.name","input.ap","input.states","input.edges","input.transitions","input.acc_sets","input.scc","input.nondetstates","input.nondeterministic","input.alternating","tool","exit_status","exit_code","time","output.ap","output.states","output.edges","output.transitions","output.acc_sets","output.scc","output.nondetstates","output.nondeterministic","output.alternating"
"data/automata/random/TGBA.hoa:74.1-94.7",,2,4,8,8,2,1,2,1,0,"SimCo_SCC","ok",0,0.084417,2,78,412,412,1,29,25,1,0
"data/automata/random/TGBA.hoa:74.1-94.7",,2,4,8,8,2,1,2,1,0,"SimCo_EarlyTaint","ok",0,0.155865,2,275,1372,1372,1,110,68,1,0
"data/automata/random/TGBA.hoa:74.1-94.7",,2,4,8,8,2,1,2,1,0,"SimCo_Merge","ok",0,0.167724,2,252,1280,1280,1,97,68,1,0
"data/automata/random/TGBA.hoa:74.1-94.7",,2,4,8,8,2,1,2,1,0,"SimCo_RoundRobin","ok",0,0.159297,2,302,1480,1480,1,135,68,1,0
"data/automata/random/TGBA.hoa:95.1-121.7",,2,6,12,12,2,2,2,1,0,"SimCo_Base","ok",0,0.0534372,2,44,244,244,1,24,17,1,0
"data/automata/random/TGBA.hoa:95.1-121.7",,2,6,12,12,2,2,2,1,0,"SimCo_Skip","ok",0,0.0636306,2,36,208,208,1,19,17,1,0
"data/automata/random/TGBA.hoa:95.1-121.7",,2,6,12,12,2,2,2,1,0,"SimCo_Jump","ok",0,0.0624783,2,56,292,292,1,28,17,1,0
"data/automata/random/TGBA.hoa:95.1-121.7",,2,6,12,12,2,2,2,1,0,"SimCo_SCC","ok",0,0.0555693,2,29,168,168,1,14,13,1,0
"data/automata/random/TGBA.hoa:95.1-121.7",,2,6,12,12,2,2,2,1,0,"SimCo_EarlyTaint","ok",0,0.0593169,2,51,272,272,1,26,17,1,0
"data/automata/random/TGBA.hoa:95.1-121.7",,2,6,12,12,2,2,2,1,0,"SimCo_Merge","ok",0,0.0561203,2,44,244,244,1,24,17,1,0
"data/automata/random/TGBA.hoa:95.1-121.7",,2,6,12,12,2,2,2,1,0,"SimCo_RoundRobin","ok",0,0.0575337,2,53,280,280,1,28,17,1,0
"data/automata/random/TGBA.hoa:122.1-154.7",,2,7,17,17,2,1,2,1,0,"SimCo_Base","ok",0,0.297493,2,638,3304,3304,1,259,188,1,0
"data/automata/random/TGBA.hoa:122.1-154.7",,2,7,17,17,2,1,2,1,0,"SimCo_Skip","ok",0,0.2577,2,494,2625,2625,1,189,188,1,0
"data/automata/random/TGBA.hoa:122.1-154.7",,2,7,17,17,2,1,2,1,0,"SimCo_Jump","ok",0,0.289337,2,635,3280,3280,1,245,185,1,0
"data/automata/random/TGBA.hoa:122.1-154.7",,2,7,17,17,2,1,2,1,0,"SimCo_SCC","ok",0,0.139203,2,165,900,900,1,74,60,1,0
"data/automata/random/TGBA.hoa:122.1-154.7",,2,7,17,17,2,1,2,1,0,"SimCo_EarlyTaint","ok",0,0.296503,2,661,3396,3396,1,266,188,1,0
"data/automata/random/TGBA.hoa:122.1-154.7",,2,7,17,17,2,1,2,1,0,"SimCo_Merge","ok",0,0.296042,2,600,3152,3152,1,243,188,1,0
"data/automata/random/TGBA.hoa:122.1-154.7",,2,7,17,17,2,1,2,1,0,"SimCo_RoundRobin","ok",0,0.309888,2,713,3604,3604,1,318,188,1,0
"data/automata/random/TGBA.hoa:155.1-183.7",,2,6,14,14,2,2,4,1,0,"SimCo_Base","ok",0,0.124221,2,166,924,924,1,90,65,1,0
"data/automata/random/TGBA.hoa:155.1-183.7",,2,6,14,14,2,2,4,1,0,"SimCo_Skip","ok",0,0.10784,2,134,768,768,1,65,65,1,0
"data/automata/random/TGBA.hoa:155.1-183.7",,2,6,14,14,2,2,4,1,0,"SimCo_Jump","ok",0,0.110534,2,155,844,844,1,97,56,1,0
"data/automata/random/TGBA.hoa:155.1-183.7",,2,6,14,14,2,2,4,1,0,"SimCo_SCC","ok",0,0.0853074,2,52,220,296,1,25,22,1,0
"data/automata/random/TGBA.hoa:155.1-183.7",,2,6,14,14,2,2,4,1,0,"SimCo_EarlyTaint","ok",0,0.126083,2,173,952,952,1,95,65,1,0
"data/automata/random/TGBA.hoa:155.1-183.7",,2,6,14,14,2,2,4,1,0,"SimCo_Merge","ok",0,0.122862,2,166,924,924,1,90,65,1,0
"data/automata/random/TGBA.hoa:155.1-183.7",,2,6,14,14,2,2,4,1,0,"SimCo_RoundRobin","ok",0,0.122422,2,175,960,960,1,97,65,1,0
"data/automata/random/TGBA.hoa:184.1-210.7",,2,6,12,12,2,2,2,1,0,"SimCo_Base","ok",0,0.0677235,2,82,464,464,1,46,34,1,0
"data/automata/random/TGBA.hoa:184.1-210.7",,2,6,12,12,2,2,2,1,0,"SimCo_Skip","ok",0,0.0638565,2,65,372,372,1,36,34,1,0
"data/automata/random/TGBA.hoa:184.1-210.7",,2,6,12,12,2,2,2,1,0,"SimCo_Jump","ok",0,0.0701249,2,82,464,464,1,46,34,1,0
"data/automata/random/TGBA.hoa:184.1-210.7",,2,6,12,12,2,2,2,1,0,"SimCo_SCC","ok",0,0.0728335,2,55,316,316,1,28,24,1,0
"data/automata/random/TGBA.hoa:184.1-210.7",,2,6,12,12,2,2,2,1,0,"SimCo_EarlyTaint","ok",0,0.0661429,2,86,480,480,1,50,34,1,0
"data/automata/random/TGBA.hoa:184.1-210.7",,2,6,12,12,2,2,2,1,0,"SimCo_Merge","ok",0,0.0676141,2,82,464,464,1,46,34,1,0
"data/automata/random/TGBA.hoa:184.1-210.7",,2,6,12,12,2,2,2,1,0,"SimCo_RoundRobin","ok",0,0.0646916,2,86,480,480,1,50,34,1,0
"data/automata/random/TGBA.hoa:211.1-224.7",,2,2,3,3,2,1,1,1,0,"SimCo_Base","ok",0,0.0412039,2,13,76,76,1,11,6,1,0
"data/automata/random/TGBA.hoa:211.1-224.7",,2,2,3,3,2,1,1,1,0,"SimCo_Skip","ok",0,0.0413368,2,10,62,62,1,8,6,1,0
"data/automata/random/TGBA.hoa:211.1-224.7",,2,2,3,3,2,1,1,1,0,"SimCo_Jump","ok",0,0.0437748,2,13,76,76,1,11,6,1,0
"data/automata/random/TGBA.hoa:211.1-224.7",,2,2,3,3,2,1,1,1,0,"SimCo_SCC","ok",0,0.046369,2,10,60,60,1,8,5,1,0
"data/automata/random/TGBA.hoa:211.1-224.7",,2,2,3,3,2,1,1,1,0,"SimCo_EarlyTaint","ok",0,0.0461071,2,14,80,80,1,12,6,1,0
"data/automata/random/TGBA.hoa:211.1-224.7",,2,2,3,3,2,1,1,1,0,"SimCo_Merge","ok",0,0.0445395,2,13,76,76,1,11,6,1,0
"data/automata/random/TGBA.hoa:211.1-224.7",,2,2,3,3,2,1,1,1,0,"SimCo_RoundRobin","ok",0,0.0448795,2,15,84,84,1,13,6,1,0
"data/automata/random/TGBA.hoa:225.1-252.7",,2,7,12,12,2,2,3,1,0,"SimCo_Base","ok",0,0.0775497,2,102,552,552,1,53,36,1,0
"data/automata/random/TGBA.hoa:225.1-252.7",,2,7,12,12,2,2,3,1,0,"SimCo_Skip","ok",0,0.0687116,2,76,434,434,1,41,36,1,0
"data/automata/random/TGBA.hoa:225.1-252.7",,2,7,12,12,2,2,3,1,0,"SimCo_Jump","ok",0,0.0747171,2,102,552,552,1,53,36,1,0
"data/automata/random/TGBA.hoa:225.1-252.7",,2,7,12,12,2,2,3,1,0,"SimCo_SCC","ok",0,0.0608998,2,45,260,260,1,29,20,1,0
"data/automata/random/TGBA.hoa:225.1-252.7",,2,7,12,12,2,2,3,1,0,"SimCo_EarlyTaint","ok",0,0.0758243,2,103,556,556,1,54,36,1,0
"data/automata/random/TGBA.hoa:225.1-252.7",,2,7,12,12,2,2,3,1,0,"SimCo_Merge","ok",0,0.0788458,2,102,552,552,1,53,36,1,0
"data/automata/random/TGBA.hoa:225.1-252.7",,2,7,12,12,2,2,3,1,0,"SimCo_RoundRobin","ok",0,0.0810943,2,106,568,568,1,57,36,1,0
"data/automata/random/TGBA.hoa:253.1-282.7",,2,6,15,15,2,1,1,1,0,"SimCo_Base","ok",0,0.134602,2,265,1488,1488,1,65,107,1,0
"data/automata/random/TGBA.hoa:253.1-282.7",,2,6,15,15,2,1,1,1,0,"SimCo_Skip","ok",0,0.126179,2,224,1292,1292,1,51,107,1,0
"data/automata/random/TGBA.hoa:253.1-282.7",,2,6,15,15,2,1,1,1,0,"SimCo_Jump","ok",0,0.136729,2,265,1488,1488,1,65,107,1,0
