input.source,input.name,input.ap,input.states,input.edges,input.transitions,input.acc_sets,input.scc,input.nondetstates,input.nondeterministic,input.alternating,tool,exit_status,exit_code,time,output.ap,output.states,output.edges,output.transitions,output.acc_sets,output.scc,output.nondetstates,output.nondeterministic,output.alternating
data/automata/random/FINLESS.hoa:3960.1-3995.7,,6,10,18,18,3,2,3,1,0,SimCo+,ok,0,1.12899,6,79,7104,7104,1,23,32,1,0
data/automata/random/FINLESS.hoa:3960.1-3995.7,,6,10,18,18,3,2,3,1,0,Kofola,ok,0,0.00427265,6,11,26,457,1,3,3,1,0
data/automata/random/FINLESS.hoa:3960.1-3995.7,,6,10,18,18,3,2,3,1,0,Seminator,ok,0,0.00633917,6,11,24,455,1,3,1,1,0
data/automata/random/FINLESS.hoa:3960.1-3995.7,,6,10,18,18,3,2,3,1,0,Autfilt,ok,0,0.00358502,6,11,27,458,1,3,3,1,0
data/automata/random/FINLESS.hoa:4359.1-4418.7,,6,17,35,35,7,4,4,1,0,SimCo+,ok,0,7.23464,6,195,799,16704,1,100,66,1,0
data/automata/random/FINLESS.hoa:4359.1-4418.7,,6,17,35,35,7,4,4,1,0,Kofola,ok,0,0.00618933,6,29,79,1423,1,5,6,1,0
data/automata/random/FINLESS.hoa:4359.1-4418.7,,6,17,35,35,7,4,4,1,0,Seminator,ok,0,0.0279337,6,38,104,1512,1,14,13,1,0
data/automata/random/FINLESS.hoa:4359.1-4418.7,,6,17,35,35,7,4,4,1,0,Autfilt,ok,0,0.00454216,6,25,66,1349,1,4,1,1,0
data/automata/random/FINLESS.hoa:4461.1-4544.7,,6,24,52,52,2,6,3,1,0,SimCo,ok,0,22.2278,6,1024,78656,78656,2,242,205,1,0
data/automata/random/FINLESS.hoa:4461.1-4544.7,,6,24,52,52,2,6,3,1,0,SimCo+,ok,0,2.25253,6,100,388,8192,1,36,28,1,0
data/automata/random/FINLESS.hoa:4461.1-4544.7,,6,24,52,52,2,6,3,1,0,Kofola,ok,0,0.00731801,6,24,80,1545,2,5,7,1,0
data/automata/random/FINLESS.hoa:4461.1-4544.7,,6,24,52,52,2,6,3,1,0,Seminator,ok,0,0.022835,6,42,115,2013,1,12,10,1,0
data/automata/random/FINLESS.hoa:4461.1-4544.7,,6,24,52,52,2,6,3,1,0,Autfilt,ok,0,0.00454035,6,50,135,2582,1,16,5,1,0
data/automata/random/FINLESS.hoa:4672.1-4809.7,,6,35,95,95,10,8,4,1,0,SimCo+,ok,0,32.435,6,342,1636,28352,1,117,101,1,0
data/automata/random/FINLESS.hoa:4672.1-4809.7,,6,35,95,95,10,8,4,1,0,Kofola,ok,0,0.0117242,6,101,374,3452,2,9,44,1,0
data/automata/random/FINLESS.hoa:4672.1-4809.7,,6,35,95,95,10,8,4,1,0,Seminator,ok,0,0.422702,6,173,595,5476,1,42,87,1,0
data/automata/random/FINLESS.hoa:4672.1-4809.7,,6,35,95,95,10,8,4,1,0,Autfilt,ok,0,0.00532072,6,122,485,4633,1,9,35,1,0
data/automata/random/FINLESS.hoa:5010.1-5115.7,,6,27,71,71,7,6,5,1,0,SimCo+,ok,0,16.9248,6,306,1413,24768,1,80,81,1,0
data/automata/random/FINLESS.hoa:5010.1-5115.7,,6,27,71,71,7,6,5,1,0,Kofola,ok,0,0.028387,6,158,679,10249,2,8,72,1,0
data/automata/random/FINLESS.hoa:5010.1-5115.7,,6,27,71,71,7,6,5,1,0,Seminator,ok,0,0.682346,6,164,546,7323,1,21,38,1,0
data/automata/random/FINLESS.hoa:5010.1-5115.7,,6,27,71,71,7,6,5,1,0,Autfilt,ok,0,0.00540353,6,183,656,6347,1,14,63,1,0
data/automata/random/FINLESS.hoa:5249.1-5386.7,,6,32,98,98,7,10,9,1,0,SimCo+,ok,0,31.6405,6,308,1605,25152,1,62,85,1,0
data/automata/random/FINLESS.hoa:5249.1-5386.7,,6,32,98,98,7,10,9,1,0,Kofola,ok,0,0.00636945,6,9,30,576,1,2,0,0,0
data/automata/random/FINLESS.hoa:5249.1-5386.7,,6,32,98,98,7,10,9,1,0,Seminator,ok,0,0.0411128,6,9,30,576,1,2,0,0,0
data/automata/random/FINLESS.hoa:5249.1-5386.7,,6,32,98,98,7,10,9,1,0,Autfilt,ok,0,0.00568471,6,39,162,2496,1,7,0,0,0
data/automata/random/FINLESS.hoa:5387.1-5411.7,,6,6,11,11,4,2,1,1,0,SimCo,ok,0,3.88924,6,288,23616,23616,2,117,81,1,0
data/automata/random/FINLESS.hoa:5387.1-5411.7,,6,6,11,11,4,2,1,1,0,SimCo+,ok,0,0.651187,6,44,177,3648,1,17,13,1,0
data/automata/random/FINLESS.hoa:5387.1-5411.7,,6,6,11,11,4,2,1,1,0,Kofola,ok,0,0.00432381,6,12,38,770,1,4,5,1,0
data/automata/random/FINLESS.hoa:5387.1-5411.7,,6,6,11,11,4,2,1,1,0,Seminator,ok,0,0.00810169,6,12,29,520,1,6,3,1,0
data/automata/random/FINLESS.hoa:5387.1-5411.7,,6,6,11,11,4,2,1,1,0,Autfilt,ok,0,0.00347577,6,12,31,459,1,4,3,1,0
data/automata/random/FINLESS.hoa:5547.1-5562.7,,6,3,4,4,2,2,0,0,0,SimCo,ok,0,0.103817,6,16,1472,1472,1,11,7,1,0
data/automata/random/FINLESS.hoa:5547.1-5562.7,,6,3,4,4,2,2,0,0,0,SimCo+,ok,0,0.116474,6,13,1216,1216,1,8,6,1,0
data/automata/random/FINLESS.hoa:5547.1-5562.7,,6,3,4,4,2,2,0,0,0,Kofola,ok,0,0.00374546,6,7,13,261,1,5,2,1,0
data/automata/random/FINLESS.hoa:5547.1-5562.7,,6,3,4,4,2,2,0,0,0,Seminator,ok,0,0.00441882,6,8,17,326,1,5,2,1,0
data/automata/random/FINLESS.hoa:5547.1-5562.7,,6,3,4,4,2,2,0,0,0,Autfilt,ok,0,0.0029861,6,7,13,261,1,5,2,1,0
data/automata/random/FINLESS.hoa:5640.1-5756.7,,6,31,78,78,8,13,7,1,0,SimCo,ok,0,253.567,6,3231,297344,297344,6,588,1415,1,0
data/automata/random/FINLESS.hoa:5640.1-5756.7,,6,31,78,78,8,13,7,1,0,SimCo+,ok,0,12.4152,6,200,18752,18752,1,53,93,1,0
data/automata/random/FINLESS.hoa:5640.1-5756.7,,6,31,78,78,8,13,7,1,0,Kofola,ok,0,0.0445151,6,164,598,5179,1,18,55,1,0
data/automata/random/FINLESS.hoa:5640.1-5756.7,,6,31,78,78,8,13,7,1,0,Seminator,ok,0,0.114567,6,85,254,2304,1,2,11,1,0
data/automata/random/FINLESS.hoa:5640.1-5756.7,,6,31,78,78,8,13,7,1,0,Autfilt,ok,0,0.0063768,6,127,470,4330,1,17,50,1,0
